###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58454.640082 -21.395  0.800   -10    8 c  0   1.76 136.46285  -8.58543  9793.05  6489.38 2.86 2.74  86.9 -0.438 19.57 21.50 02a58454o0958c
58454.646890  20.398  0.513    25   13 c  0   0.82 136.46285  -8.58543    68.33  6492.50 2.91 2.71  36.3 -0.391 19.56 21.47 02a58454o0972c
58454.649272  21.750  1.523     7   11 c  0   1.10 136.46285  -8.58543  9772.77  6450.47 2.84 2.68  83.7 -0.449 19.57 21.39 02a58454o0977c
58454.656145 -21.951  1.630    -6   10 c  0   1.95 136.46285  -8.58543   108.32  6378.45 2.62 2.47  22.1 -0.395 19.36 20.83 02a58454o0991c
58454.658487 -23.491 10.889    -2   16 c  0   1.01 136.46285  -8.58543  9830.92  6528.38 2.79 2.65  84.5 -0.442 19.22 20.44 02a58454o0996c
58454.667704 -19.162  1.000   -78   78 c  0   1.28 136.46285  -8.58543  9851.12  6413.03 2.79 2.64 -86.4 -0.482 17.49 18.17 02a58454o1015c
58456.572208 -22.216  3.750    -5   18 o  0   0.83 136.46285  -8.58543  8626.38  5449.64 4.46 4.27 -29.7 -0.357 19.08 21.22 01a58456o0741o
58456.581653  21.244  1.375    12   16 o  0   1.08 136.46285  -8.58543  8611.79  5378.93 4.37 3.95 -85.3 -0.368 19.08 21.22 01a58456o0760o
58456.589769 -21.682  1.615    -8   12 o  0   1.49 136.46285  -8.58543  8663.26  5424.72 4.22 3.24 -85.6 -0.403 19.23 21.25 01a58456o0777o
58456.597951  20.532  0.681    22   15 o  0   1.13 136.46285  -8.58543  8681.25  5278.20 4.34 3.32 -85.4 -0.394 19.23 21.31 01a58456o0794o
58458.580467 -20.625  0.458   -20    9 c  0   1.04 136.46285  -8.58543  2311.72  8325.71 2.57 2.37  13.7 -0.453 19.77 21.77 02a58458o0485c
58458.589966  22.641  2.720     3    9 c  0   1.18 136.46285  -8.58543  2332.58  8365.46 2.52 2.35  15.0 -0.451 19.80 21.80 02a58458o0503c
58458.600283 -24.040  9.714    -1    8 c  0   1.02 136.46285  -8.58543  2267.94  8289.38 2.51 2.30  13.0 -0.453 19.82 21.80 02a58458o0522c
58458.610229  22.566  2.840     3   10 c  0   0.91 136.46285  -8.58543  2254.10  8406.98 2.61 2.42  18.2 -0.450 19.77 21.79 02a58458o0541c
58460.554778 -25.637 67.000    -0   14 o  0   1.14 136.46285  -8.58543   608.77  8141.62 3.35 2.77 -88.4 -0.409 19.28 21.10 01a58460o0784o
58460.556160 -20.229  0.452   -29   13 o  0   1.11 136.46285  -8.58543   627.50  8175.52 3.22 2.64 -87.5 -0.419 19.31 21.11 01a58460o0787o
58460.559120 -20.294  0.617   -28   17 o  0   0.89 136.46285  -8.58543 10387.81  8127.06 5.17 3.21 -85.1 -0.346 19.27 21.10 01a58460o0793o
58460.565857 -21.869  1.917    -6   12 o  0   1.22 136.46285  -8.58543   665.80  8180.12 3.25 2.52  88.3 -0.423 19.34 21.18 01a58460o0807o
58460.567441 -22.023  3.000    -6   17 o  0   1.01 136.46285  -8.58543 10365.33  8057.80 5.14 3.14 -84.0 -0.350 19.30 21.14 01a58460o0810o
58460.574223 -21.372  1.140   -10   12 o  0   1.38 136.46285  -8.58543   684.57  8032.63 3.35 2.82 -88.3 -0.405 19.30 21.21 01a58460o0824o
58460.575670  22.423  4.167     4   16 o  0   1.05 136.46285  -8.58543 10423.35  8105.87 5.10 3.07 -84.8 -0.358 19.33 21.18 01a58460o0827o
58460.584054 -20.382  0.635   -26   16 o  0   1.18 136.46285  -8.58543 10440.36  7956.92 5.16 3.26 -83.5 -0.336 19.31 21.25 01a58460o0844o
58462.573309  20.996  0.675    14   10 c  0   0.98 136.46285  -8.58543  4235.17  6388.86 3.01 2.89  -4.1 -0.411 19.61 21.91 02a58462o0805c
58462.583132  20.356  0.310    26    8 c  0   1.36 136.46285  -8.58543  6343.38  4120.30 3.21 3.13  62.1 -0.394 19.52 21.93 02a58462o0823c
58462.592350  21.773  1.292     7    9 c  0   1.10 136.46285  -8.58543  4201.12  6347.98 2.68 2.65  18.9 -0.414 19.74 21.93 02a58462o0840c
58462.602016  23.058  3.917     2    8 c  0   1.43 136.46285  -8.58543  4178.85  6464.50 2.98 2.95  43.9 -0.402 19.63 21.93 02a58462o0858c
58464.538276  20.699  0.848    19   16 o  0   0.93 136.46285  -8.58543  4748.07  4314.82 5.50 3.72  -0.1 -0.333 18.89 21.32 01a58464o0742o
58464.546402 -21.790  2.250    -7   16 o  0   1.12 136.46285  -8.58543  4726.14  4248.06 5.90 3.55  -0.2 -0.359 18.90 21.30 01a58464o0759o
58464.554592 -20.674  0.625   -20   12 o  0   1.07 136.46285  -8.58543  4782.62  4296.17 3.61 3.54 -17.9 -0.387 19.21 21.37 01a58464o0776o
58464.562814 -20.525  0.629   -22   14 o  0   1.14 136.46285  -8.58543  4800.26  4150.23 4.26 3.46   0.8 -0.403 19.08 21.37 01a58464o0793o
58468.514633 -21.475  2.000    -9   19 o  0   0.92 136.46285  -8.58543   929.85  2412.32 5.17 3.49   1.3 -0.372 18.94 21.17 01a58468o0683o
58468.523574 -24.941 55.000    -0   21 o  0   0.83 136.46285  -8.58543   907.66  2342.37 4.79 3.30  -0.3 -0.411 18.94 21.16 01a58468o0701o
58468.533214 -23.698 13.000    -1   16 o  0   1.03 136.46285  -8.58543   966.70  2388.45 4.16 3.24   1.8 -0.416 19.14 21.21 01a58468o0720o
58468.542290 -20.176  0.406   -31   12 o  0   1.01 136.46285  -8.58543   983.43  2239.56 3.22 3.10  32.2 -0.425 19.28 21.21 01a58468o0738o
58470.516495  21.017  0.982    14   14 o  0   1.22 136.46285  -8.58543 10025.05 10332.56 2.54 1.87  34.9 -0.473 19.38 20.36 02a58470o0684o
58470.522429  26.257 114.000     0   13 o  0   0.91 136.46285  -8.58543  6395.47   569.77 2.23 2.10  51.0 -0.456 19.46 20.43 02a58470o0696o
58470.524558 -21.120  1.017   -13   13 o  0   1.32 136.46285  -8.58543   353.15 10308.90 2.46 1.90  22.9 -0.484 19.44 20.47 02a58470o0700o
58470.525032 -23.110  7.000    -2   14 o  0   1.20 136.46285  -8.58543 10032.12 10375.65 2.39 1.86  38.4 -0.477 19.46 20.52 02a58470o0701o
58470.531096  23.607  8.727     1   11 o  0   1.44 136.46285  -8.58543  6411.75   610.66 2.29 2.13  47.0 -0.456 19.46 20.61 02a58470o0713o
58470.532993 -20.854  0.931   -16   15 o  0   0.77 136.46285  -8.58543   379.82 10347.42 2.44 1.97  25.6 -0.449 19.48 20.69 02a58470o0717o
58470.533450  20.748  0.761    18   14 o  0   0.82 136.46285  -8.58543  9979.95 10295.81 2.56 1.99  43.2 -0.439 19.46 20.72 02a58470o0718o
58470.539451 -21.961  2.019    -6   12 o  0   0.70 136.46285  -8.58543  6352.93   531.52 2.26 2.08  50.1 -0.458 19.59 20.90 02a58470o0730o
58470.541314 -20.328  0.475   -27   13 o  0   1.01 136.46285  -8.58543   320.18 10269.14 2.38 1.91  28.8 -0.471 19.61 20.95 02a58470o0734o
58470.541771  22.274  2.676     4   12 o  0   1.12 136.46285  -8.58543  9960.74 10414.94 2.45 1.86  44.0 -0.463 19.62 21.00 02a58470o0735o
58470.547846 -21.594  1.100    -8    9 o  0   1.32 136.46285  -8.58543  6332.53   648.78 2.35 2.08  45.8 -0.454 19.63 21.09 02a58470o0747o
58470.549785 -20.977  0.917   -15   14 o  0   0.87 136.46285  -8.58543   297.05 10388.24 2.37 1.91  24.1 -0.494 19.67 21.07 02a58470o0751o
58472.518551 -19.792  0.497   -44   22 o  0   0.98 136.46285  -8.58543  6649.46  2358.82 3.62 3.42 -24.5 -0.390 18.63 19.95 01a58472o0692o
58472.526967 -21.295  1.700   -11   19 o  0   1.25 136.46285  -8.58543  6629.39  2291.97 3.25 3.12 -80.6 -0.411 18.79 19.98 01a58472o0709o
58472.535339 -20.078  0.660   -34   22 o  0   0.96 136.46285  -8.58543  6704.33  2338.94 3.50 3.11 -85.0 -0.409 18.75 20.00 01a58472o0726o
58472.543635 -20.175  0.628   -31   19 o  0   1.25 136.46285  -8.58543  6720.96  2191.61 3.44 3.01 -87.9 -0.417 18.81 20.04 01a58472o0743o
58474.511835 -20.966  1.691   -15   25 o  0   1.39 136.46285  -8.58543  9971.30  6425.83 2.07 2.01  53.3 -0.513 18.65 18.95 02a58474o0688o
58474.520722  19.930  0.713    39   28 o  0   1.32 136.46285  -8.58543  9988.98  6464.94 2.12 2.03  50.5 -0.504 18.68 18.96 02a58474o0707o
58474.528713  20.748  1.068    18   20 o  0   1.18 136.46285  -8.58543   365.50  6399.50 1.96 1.76  12.6 -0.431 18.75 19.00 02a58474o0724o
58474.529896  20.922  1.639    16   26 o  0   1.54 136.46285  -8.58543  9929.29  6386.96 2.10 1.98  48.9 -0.513 18.67 18.96 02a58474o0726o
58474.537954  19.620  0.396    52   20 o  0   1.79 136.46285  -8.58543   382.55  6437.41 2.03 1.83  15.8 -0.430 18.77 18.99 02a58474o0743o
58474.538881 -19.321  0.319   -68   22 o  0   1.82 136.46285  -8.58543  9908.02  6504.87 2.07 1.99  53.7 -0.509 18.70 18.96 02a58474o0745o
58474.547333 -19.594  0.438   -53   23 o  0   1.39 136.46285  -8.58543   323.10  6359.57 2.05 1.87  19.5 -0.414 18.71 18.99 02a58474o0762o
58474.556369 -22.996 10.615    -2   24 o  0   1.13 136.46285  -8.58543   300.02  6478.89 2.07 1.88  11.9 -0.390 18.70 18.99 02a58474o0781o
58475.548890  21.389  6.107    10   62 o  0   1.01 136.46285  -8.58543  3760.53  8073.11 4.89 3.61  -2.1 -0.358 17.96 19.17 01a58475o0779o
58475.552299  23.076 14.125     2   30 o  0   1.19 136.46285  -8.58543  6626.33  2163.45 3.73 3.32  -1.8 -0.407 18.24 19.29 01a58475o0786o
58475.567915  19.772  0.707    45   32 o  0   1.07 136.46285  -8.58543  6705.76  2180.20 3.42 3.02 -88.7 -0.421 18.32 19.31 01a58475o0819o
58475.577161  19.882  1.427    40   58 o  0   1.05 136.46285  -8.58543  3704.95  8264.85 4.38 3.38  -3.3 -0.383 18.02 19.18 01a58475o0838o
58476.507348  20.159  1.475    31   46 o  0   1.24 136.46285  -8.58543   995.20  6242.75 3.75 3.24   1.8 -0.398 18.15 19.13 01a58476o0671o
58476.515474  20.102  1.676    33   55 o  0   0.97 136.46285  -8.58543   973.21  6176.73 4.53 3.30   3.2 -0.405 18.03 19.15 01a58476o0688o
58476.523588  19.894  1.172    40   47 o  0   0.89 136.46285  -8.58543  1029.79  6226.25 3.36 3.23   3.5 -0.418 18.23 19.17 01a58476o0705o
58476.531619 -20.174  1.420   -31   44 o  0   1.04 136.46285  -8.58543  1047.86  6080.87 3.28 3.05  89.5 -0.440 18.30 19.18 01a58476o0722o
58478.522119  20.012  0.715    36   26 o  0   1.27 136.46285  -8.58543  6162.81  8337.98 2.05 1.96   8.2 -0.491 18.89 19.31 02a58478o0710o
58478.530722 -25.566 111.000    -0   24 o  0   1.39 136.46285  -8.58543  6185.47  8375.34 2.08 2.00   2.1 -0.506 18.90 19.33 02a58478o0727o
58478.539710  22.334  6.350     4   27 o  0   1.01 136.46285  -8.58543  6127.73  8297.64 2.07 1.99  -3.6 -0.502 18.88 19.34 02a58478o0744o
58478.547859 -20.455  1.097   -24   26 o  0   1.08 136.46285  -8.58543  6108.20  8414.32 2.07 1.99   9.5 -0.499 18.91 19.35 02a58478o0761o
58480.518699 -20.605  0.649   -21   14 o  0   1.29 136.46285  -8.58543  4718.26   338.11 2.91 2.85  55.1 -0.443 19.14 20.63 01a58480o0641o
58480.527534 -20.095  0.569   -33   19 o  0   1.00 136.46285  -8.58543  8454.66 10006.90 4.86 3.23 -80.9 -0.364 19.15 20.62 01a58480o0657o
58480.527994 -21.826  1.972    -7   13 o  0   1.31 136.46285  -8.58543  4698.12   265.50 2.93 2.83  30.1 -0.439 19.18 20.65 01a58480o0658o
58480.536511  19.857  0.504    41   21 o  0   1.05 136.46285  -8.58543  8432.62  9932.41 5.01 3.27 -82.6 -0.359 19.14 20.62 01a58480o0674o
58480.536970  22.740  5.667     3   16 o  0   0.84 136.46285  -8.58543  4754.82   308.17 3.01 2.89  75.9 -0.432 19.15 20.65 01a58480o0675o
58480.545587  20.394  0.808    25   20 o  0   1.00 136.46285  -8.58543  8491.22  9976.20 5.06 3.31 -82.2 -0.359 19.13 20.63 01a58480o0691o
58480.546047 -21.191  1.125   -12   14 o  0   1.23 136.46285  -8.58543  4772.85   155.55 2.96 2.83  65.8 -0.435 19.14 20.66 01a58480o0692o
58480.553817  21.047  1.439    14   20 o  0   0.94 136.46285  -8.58543  8509.06  9825.66 5.02 3.25 -82.1 -0.364 19.10 20.62 01a58480o0708o
58482.518527  19.247  7.375    73  536 o  0   1.57 136.46285  -8.58543  6410.96  2528.72 2.22 2.14 -41.5 -0.401 14.95 15.68 02a58482o0337o
58482.525389  19.380  1.047    64   67 o  0   1.78 136.46285  -8.58543  6434.75  2565.00 2.12 2.08  55.9 -0.438 17.29 18.12 02a58482o0352o
58482.534752  20.983 25.167    15  369 o  0   1.20 136.46285  -8.58543  4228.07  8067.81 2.30 2.22  -9.6 -0.442 15.70 16.29 02a58482o0372o
58482.541903 -19.932  2.862   -39  111 o  0   0.88 136.46285  -8.58543  6357.13  2605.07 2.03 1.98  54.4 -0.460 17.14 17.71 02a58482o0387o
58486.521234 -21.784  1.362    -7   10 c  0   1.22 136.46285  -8.58543  2494.39   242.25 2.77 2.41  50.3 -0.409 19.70 21.78 02a58486o0688c
58486.529028 -21.061  0.718   -14   10 c  0   0.92 136.46285  -8.58543  6118.05  9978.78 2.84 2.73  10.7 -0.418 19.63 21.77 02a58486o0704c
58486.530007  22.306  2.345     4   10 c  0   0.97 136.46285  -8.58543  2473.21   203.71 2.78 2.45  47.7 -0.405 19.68 21.76 02a58486o0706c
58486.537778 -21.601  1.000    -8    8 c  0   1.39 136.46285  -8.58543  6097.24  9940.36 2.84 2.71  25.3 -0.416 19.65 21.77 02a58486o0722c
58486.538235  21.407  1.136    10   11 c  0   1.07 136.46285  -8.58543  2530.53   284.48 2.74 2.46  46.8 -0.413 19.66 21.77 02a58486o0723c
58486.545771 -21.619  0.917    -8    8 c  0   1.40 136.46285  -8.58543  6154.29 10020.38 2.82 2.66  25.9 -0.431 19.68 21.79 02a58486o0739c
58486.546824  23.826  8.429     1    9 c  0   1.32 136.46285  -8.58543  2549.90   168.32 2.81 2.46  45.5 -0.413 19.68 21.78 02a58486o0741c
58486.554586  22.248  2.071     5   10 c  0   1.06 136.46285  -8.58543  6171.08  9904.79 2.71 2.65  34.8 -0.430 19.69 21.79 02a58486o0757c
58488.509199 -24.202 17.333    -1   13 o  0   1.01 136.46285  -8.58543  6683.58  6100.25 3.78 3.10 -85.3 -0.403 19.29 21.26 01a58488o0676o
58488.518308  20.550  0.556    22   12 o  0   1.31 136.46285  -8.58543  6664.26  6028.25 3.72 3.02 -87.7 -0.403 19.26 21.16 01a58488o0693o
58488.527548 -21.390  1.368   -10   14 o  0   1.18 136.46285  -8.58543  6741.05  6069.78 3.90 3.16 -88.6 -0.401 19.25 21.15 01a58488o0710o
58488.536241 -21.235  1.133   -12   13 o  0   1.20 136.46285  -8.58543  3653.95  4370.35 3.58 3.32   1.7 -0.414 19.17 21.23 01a58488o0727o
58490.507798  21.332  0.899    11   10 c  0   1.14 136.46285  -8.58543  2493.32  6072.14 2.67 2.62  -7.5 -0.413 19.63 21.82 02a58490o0660c
58490.516523 -21.495  0.900    -9    8 c  0   1.23 136.46285  -8.58543  2472.96  6034.51 2.67 2.58 -12.2 -0.414 19.63 21.81 02a58490o0678c
58490.524692  21.403  0.788    10    8 c  0   1.22 136.46285  -8.58543  2529.57  6113.35 2.64 2.60 -23.4 -0.412 19.60 21.83 02a58490o0695c
58490.533289  22.015  1.421     6    8 c  0   1.23 136.46285  -8.58543  2548.84  5999.09 2.63 2.59 -35.4 -0.406 19.63 21.85 02a58490o0713c
58492.500137 -21.609  1.724    -8   14 o  0   0.93 136.46285  -8.58543  8426.32  8022.69 4.38 3.07 -85.1 -0.382 19.37 21.41 01a58492o0652o
58492.510229 -22.632  3.818    -3   12 o  0   1.59 136.46285  -8.58543  8405.58  7944.90 4.52 3.05 -84.7 -0.385 19.40 21.42 01a58492o0670o
58492.521948   0.000 21.236    -0   12 o  0   1.04 136.46285  -8.58543  1941.54  2319.28 2.98 2.87  -0.7 -0.445 19.37 21.40 01a58492o0692o
58492.532828 -20.730  0.557   -18   10 o  0   1.31 136.46285  -8.58543  1932.40  2478.50 2.93 2.87   3.2 -0.451 19.40 21.43 01a58492o0714o
58494.475652  22.078  1.714     5    9 c  0   0.89 136.46285  -8.58543  8107.39  6410.76 2.64 2.59  66.0 -0.409 19.69 21.88 02a58494o0585c
58494.484257  21.873  1.119     6    7 c  0   2.11 136.46285  -8.58543  8132.12  6448.11 2.65 2.61  86.5 -0.403 19.72 21.89 02a58494o0602c
58494.493101 -21.206  0.709   -12    8 c  0   1.19 136.46285  -8.58543  8073.67  6372.08 2.64 2.57  87.4 -0.407 19.71 21.90 02a58494o0619c
58494.501277 -22.124  1.600    -5    8 c  0   1.24 136.46285  -8.58543  8052.44  6488.50 2.60 2.52 -79.1 -0.413 19.70 21.92 02a58494o0636c
58496.477819  20.635  0.614    20   12 o  0   1.33 136.46285  -8.58543   642.30 10056.64 3.23 2.69 -87.6 -0.469 19.36 21.16 01a58496o0591o
58496.479955  21.978  2.214     6   13 o  0   0.90 136.46285  -8.58543  6635.72   302.73 3.08 3.03  -0.9 -0.439 19.36 21.16 01a58496o0595o
58496.487055 -21.724  2.086    -7   16 o  0   0.99 136.46285  -8.58543   620.63  9980.14 3.39 2.75 -86.9 -0.458 19.30 21.13 01a58496o0608o
58496.488737 -25.045 52.000    -0   18 o  0   0.89 136.46285  -8.58543 10432.38  9976.29 5.14 3.21 -80.7 -0.373 19.38 21.12 01a58496o0611o
58496.489197  21.907  1.833     6   12 o  0   1.24 136.46285  -8.58543  6616.73   229.09 3.11 3.02  86.3 -0.428 19.33 21.15 01a58496o0612o
58496.496287 -20.436  0.617   -24   15 o  0   1.08 136.46285  -8.58543   678.93 10023.27 3.39 2.73  89.8 -0.457 19.33 21.15 01a58496o0625o
58496.497689 -22.536  5.222    -4   18 o  0   1.05 136.46285  -8.58543 10408.57  9902.05 5.35 3.54 -80.6 -0.347 19.27 21.17 01a58496o0628o
58496.498151 -22.327  2.850    -4   12 o  0   1.17 136.46285  -8.58543  6671.85   271.71 3.12 3.04  82.0 -0.435 19.34 21.16 01a58496o0629o
58496.505338  24.066 16.000     1   14 o  0   1.33 136.46285  -8.58543  9716.26   384.51 3.71 3.46 -79.4 -0.406 19.29 21.26 01a58496o0642o
58496.506944 -22.695  6.125    -3   19 o  0   1.01 136.46285  -8.58543 10469.13  9944.65 5.38 3.37 -81.3 -0.374 19.37 21.29 01a58496o0645o
58496.507405  20.890  0.763    16   12 o  0   0.97 136.46285  -8.58543  6691.91   117.62 3.13 2.98  72.8 -0.436 19.37 21.29 01a58496o0646o
58496.515840 -21.517  2.250    -9   20 o  0   0.99 136.46285  -8.58543 10487.18  9791.75 5.28 3.38 -81.7 -0.372 19.36 21.33 01a58496o0662o
58498.468130 -20.912  0.721   -16   11 o  0   1.52 136.46285  -8.58543  8105.76  8353.51 2.21 2.03  33.7 -0.462 19.50 20.64 02a58498o0574o
58498.474991 -21.552  1.435    -9   12 o  0   1.04 136.46285  -8.58543  8130.92  8392.43 2.03 1.97  32.3 -0.477 19.53 20.77 02a58498o0589o
58498.482748  21.182  0.739    12    9 o  0   1.49 136.46285  -8.58543  8069.78  8314.82 2.06 1.97  34.0 -0.479 19.61 20.96 02a58498o0605o
58498.491138 -22.357  2.875    -4   12 o  0   1.09 136.46285  -8.58543  8049.81  8432.04 2.07 1.97  19.2 -0.472 19.69 21.16 02a58498o0622o
58500.479544  21.098  1.524    13   20 o  0   0.98 136.46285  -8.58543  8640.35  6077.39 4.46 3.30 -88.1 -0.393 18.95 20.48 01a58500o0599o
58500.488664 -20.647  1.029   -20   21 o  0   1.03 136.46285  -8.58543  8617.92  6004.80 4.27 3.20 -86.5 -0.399 19.00 20.50 01a58500o0616o
58500.497858  22.420  5.250     4   20 o  0   1.16 136.46285  -8.58543  8674.81  6046.87 4.45 3.44 -87.5 -0.388 18.92 20.49 01a58500o0633o
58500.506626 -21.005  1.339   -14   19 o  0   0.82 136.46285  -8.58543  1717.30  4406.88 3.40 3.22  85.3 -0.433 18.95 20.49 01a58500o0650o
58503.480204 -19.879  0.865   -41   35 o  0   1.22 136.46285  -8.58543  1769.36  4254.76 3.73 3.05   2.8 -0.415 18.11 19.06 01a58503o0609o
58503.482658  19.692  1.104    48   53 o  0   0.92 136.46285  -8.58543  8618.47  5993.27 4.20 2.88 -86.9 -0.422 18.27 19.21 01a58503o0614o
58503.497127  20.075  1.117    34   38 o  0   1.02 136.46285  -8.58543  1740.28  4282.37 3.09 3.02 -86.7 -0.439 18.21 19.06 01a58503o0645o
58503.506205 -20.232  1.230   -29   36 o  0   1.23 136.46285  -8.58543  1726.14  4434.97 3.13 3.10 -52.0 -0.446 18.15 19.06 01a58503o0664o
58506.466579  21.714  3.108     8   23 o  0   0.94 136.46285  -8.58543  8293.61  4147.43 2.13 2.10  65.1 -0.464 18.76 19.11 02a58506o0572o
58506.474573  21.340  2.270    11   24 o  0   0.67 136.46285  -8.58543  8274.42  4111.40 2.24 2.12  73.0 -0.453 18.77 19.12 02a58506o0589o
58506.482941  19.641  0.487    50   25 o  0   1.07 136.46285  -8.58543  2261.68  6361.77 2.19 2.14  -5.9 -0.461 18.76 19.12 02a58506o0606o
58506.492449 -21.751  3.493    -7   25 o  0   0.73 136.46285  -8.58543  8347.80  4073.08 2.19 2.06 -73.1 -0.461 18.77 19.12 02a58506o0623o
58508.470474 -22.226  4.375    -5   20 o  0   0.88 136.46285  -8.58543  1824.04  8147.12 3.18 2.71 -84.3 -0.449 18.97 20.21 01a58508o0573o
58508.478542 -21.077  1.514   -14   20 o  0   0.91 136.46285  -8.58543  1848.00  8217.06 3.08 2.61 -87.8 -0.456 18.97 20.21 01a58508o0590o
58508.486667 -20.433  0.778   -24   19 o  0   1.12 136.46285  -8.58543  1795.30  8173.49 3.29 2.83 -85.0 -0.438 18.92 20.21 01a58508o0607o
58508.494707  20.522  0.862    22   19 o  0   1.10 136.46285  -8.58543  1780.40  8322.60 3.24 2.87 -88.9 -0.429 18.96 20.22 01a58508o0624o
58510.455103  20.482  0.532    23   12 o  0   1.23 136.46285  -8.58543   275.58  8008.12 2.49 2.23   5.7 -0.423 19.45 20.71 02a58510o0542o
58510.463258  19.433  0.801    61   49 o  0   0.88 136.46285  -8.58543   255.78  7971.43 2.35 2.03  12.9 -0.426 18.26 19.18 02a58510o0559o
58510.464741 -20.253  2.538   -29   73 o  0   0.63 136.46285  -8.58543 10033.77  8029.80 2.32 2.14  45.0 -0.472 17.60 18.37 02a58510o0562o
58510.471401 -20.090  1.182   -33   40 o  0   0.70 136.46285  -8.58543   313.55  8050.69 2.40 2.21   2.8 -0.431 18.61 19.78 02a58510o0576o
58510.472849 -22.086  3.194    -5   17 o  0   0.99 136.46285  -8.58543 10013.18  7993.65 2.59 2.38  55.4 -0.474 19.13 20.37 02a58510o0579o
58510.479472 -20.411  1.042   -25   26 o  0   1.12 136.46285  -8.58543   333.70  7933.83 2.33 2.07   6.0 -0.441 18.60 19.74 02a58510o0593o
58510.480934  20.581  0.774    21   16 o  0   1.80 136.46285  -8.58543 10071.26  8072.44 2.35 2.16  52.4 -0.479 18.48 19.49 02a58510o0596o
58510.489849  20.457  0.586    24   14 o  0   0.97 136.46285  -8.58543 10085.10  7954.17 2.72 2.52  55.7 -0.445 19.34 20.64 02a58510o0613o
58512.452547  21.791  1.552     7   11 o  0   1.37 136.46285  -8.58543  4228.46  6420.70 3.58 3.09 -82.4 -0.410 19.30 21.41 01a58512o0539o
58512.460674  20.493  0.547    23   13 o  0   1.22 136.46285  -8.58543  4249.49  6457.64 3.59 3.12 -84.2 -0.407 19.31 21.42 01a58512o0556o
58512.468776 -20.867  0.817   -16   13 o  0   0.94 136.46285  -8.58543  4191.76  6379.88 3.80 3.33 -81.8 -0.401 19.25 21.45 01a58512o0573o
58512.477083 -22.812  5.100    -3   14 o  0   0.88 136.46285  -8.58543  4176.20  6495.22 3.80 3.33 -82.5 -0.399 19.24 21.47 01a58512o0590o
58516.456893  20.852  1.020    17   17 o  0   1.05 136.46285  -8.58543  8272.94  2484.45 4.07 3.94 -62.2 -0.371 19.02 20.91 01a58516o0417o
58516.465903  21.186  1.455    12   18 o  0   1.05 136.46285  -8.58543  8293.61  2522.25 4.26 4.17 -25.5 -0.361 18.94 20.94 01a58516o0435o
58516.474336 -20.111  0.553   -33   18 o  0   1.05 136.46285  -8.58543  8235.62  2444.72 4.47 4.15  -6.3 -0.355 18.92 20.94 01a58516o0452o
58516.483301  20.531  0.709    22   16 o  0   1.15 136.46285  -8.58543  8218.66  2560.53 4.01 3.24 -84.9 -0.401 19.13 20.95 01a58516o0470o
58518.464579 -22.234  1.839    -5    8 c  0   1.00 136.46285  -8.58543   606.01  2183.62 2.76 2.45  38.1 -0.475 19.78 21.85 02a58518o0523c
58518.473424 -22.727  2.650    -3    8 c  0   1.66 136.46285  -8.58543   586.34  2144.04 2.73 2.42  34.0 -0.481 19.81 21.85 02a58518o0541c
58518.474391  22.407  2.200     4    9 c  0   1.06 136.46285  -8.58543 10230.20  2201.34 2.76 2.61  61.6 -0.454 19.81 21.84 02a58518o0543c
58518.481733 -21.331  0.685   -11    7 c  0   1.48 136.46285  -8.58543   644.28  2222.70 2.72 2.42  31.2 -0.475 19.77 21.85 02a58518o0558c
58518.483325  21.402  0.810    10    8 c  0   1.31 136.46285  -8.58543 10210.93  2163.00 2.77 2.62  63.1 -0.463 19.80 21.85 02a58518o0561c
58518.490699  21.648  0.945     8    8 c  0   1.69 136.46285  -8.58543   663.03  2107.43 2.68 2.37  33.7 -0.486 19.79 21.84 02a58518o0576c
58518.491696 -21.463  0.918    -9    9 c  0   1.41 136.46285  -8.58543 10268.35  2240.93 2.66 2.61  53.4 -0.461 19.79 21.84 02a58518o0578c
58518.500592  24.132 10.200     1    8 c  0   1.41 136.46285  -8.58543 10288.39  2125.95 2.78 2.64  27.2 -0.458 19.78 21.84 02a58518o0596c
58520.451041 -21.172  1.727   -12   21 o  0   0.72 136.46285  -8.58543 10073.01 10258.21 6.57 4.53 -75.1 -0.265 19.14 21.53 01a58520o0380o
58520.454898 -24.310 20.500    -1   14 o  0   1.28 136.46285  -8.58543  6277.51   563.22 4.05 3.86  83.1 -0.405 19.07 21.53 01a58520o0388o
58520.456859  21.323  1.621    11   17 o  0   1.04 136.46285  -8.58543   412.95 10402.58 4.31 3.94 -83.7 -0.409 19.19 21.51 01a58520o0392o
58520.459953 -21.218  1.789   -12   21 o  0   1.06 136.46285  -8.58543 10096.05 10298.06 6.65 4.90 -76.4 -0.273 19.06 21.53 01a58520o0398o
58520.463918  20.976  1.053    15   16 o  0   0.97 136.46285  -8.58543  6298.73   601.96 4.37 4.04  79.8 -0.407 19.07 21.58 01a58520o0406o
58520.465840  24.081 20.000     1   17 o  0   1.14 136.46285  -8.58543   434.92 10441.39 4.57 4.20  88.1 -0.391 19.09 21.59 01a58520o0410o
58520.468326 -20.570  0.971   -22   21 o  0   1.08 136.46285  -8.58543 10036.42 10218.39 6.46 4.79 -74.5 -0.307 19.13 21.61 01a58520o0415o
